simID,baselineHay,risk,gender,age,education,vote,environmentalist,rowID,ranchingIncomePercent,yearsRanching,ranchDecisionMaker,privateLand,droughtExperience,yearsDrought,droughtSeverity,droughtResponse,droughtPrepare,droughtInfo_USDM,droughtInfo_SPISPEI,droughtInfo_PDSI,droughtInfo_EDDI,droughtInfo_SDO,droughtInfo_privateSubscription,droughtInfo_Other,heardOfPRF,purchasedPRF,purchaseFreqPRF,paysOffPRF,accuratePRF,likelyToPurchasePRF,acres,herdSize,ranchingIncome,droughtResponseBuyFeed,droughtResponseRentPasture,droughtResponseWeanCalves,droughtResponseSellRetainedYearlings,droughtPrepareConservativeStock,stockRate,state,trt,row_names,yr,rev.calf,rev.cow,rev.ins,rev.int,rev.tot,cost.op,cost.ins,cost.adpt,cost.int,cost.tot,profit,taxes,aftax.savings,assets.cow,assets.cash,net.wrth,wn.succ,herd,calves.sold,cows.culled,Gt,forage.potential,rangeHealth,calvesLeft,total.forage,simStartTime,timeElapse,qualtricsCode,startDate,normal,high,low,insured,income,yr_num,risk_std,hay,log_hay,herd_no0,cost.adptPerCow,cash,cash_1,herdy_1,herdy_2,trtXrisk,insuredXrisk,year,riskXtrt,payoffPerceptionPRF,prfPerceptionLoss,female,usdm,educ,likelihoodPRF
1571353,31.5,0.545,Female,58,High school diploma or equivalent,Half the time I vote for Democrats and half the time I vote for Republicans,0,50,0.7,20,assist,All private land,1,"2012-2013, 1996-1997",4,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Ammoniate crop residues for improved digestibility and intake,Match cattle to forage resources based on size and milk production potential,Seek government aid","Use conservative stocking rate,Seek forecast information,Increase hay production,Avoid fully restocking after drought,Rotate pasture and use shorter grazing periods,Diversify sources of income",Use regularly,"Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",1,1,Every year,even,2,Moderately likely,4850,1000,5.7749999999999995,1,0,0,1,0,4.85,kansas,1,5,2002,324923.535782495,87550,38076,9205.80178831736,459755.337570813,300000,5654.82,73080,0,438734.82,21020.5175708125,6600.44251723514,14420.0750535774,624959.062555171,198536.110819925,823495.173375096,0.872846923102518,600,391,103,0.0321196950813367,1.03341100245289,100,133,0.967880304918663,2018-07-05 16:52:24,35.1932473182678,85363,2018-07-05,53150.10171199677,17334.08191907891,88966.12150491464,1,82500,2002,0.9881321152784073,73.08,4.305145590337924,600,121.8,198.536110819925,184.11603576634698,600,600,0.9881321152784073,0.9881321152784073,4,0.545,0,0,1,2,2,0.1900202517903932
1571353,31.5,0.545,Female,58,High school diploma or equivalent,Half the time I vote for Democrats and half the time I vote for Republicans,0,50,0.7,20,assist,All private land,1,"2012-2013, 1996-1997",4,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Ammoniate crop residues for improved digestibility and intake,Match cattle to forage resources based on size and milk production potential,Seek government aid","Use conservative stocking rate,Seek forecast information,Increase hay production,Avoid fully restocking after drought,Rotate pasture and use shorter grazing periods,Diversify sources of income",Use regularly,"Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",1,1,Every year,even,2,Moderately likely,4850,1000,5.7749999999999995,1,0,0,1,0,4.85,kansas,1,6,2003,306727.378420496,87550,14592,9926.80554099623,418796.183961492,300000,5654.82,2660,0,368314.82,50481.363961492,15851.1482839085,34630.2156775835,623307.547181466,233166.326497508,856473.873678974,0.839722901174834,600,372,103,0.0552287018001547,1.03009171782364,100,132,0.944771298199845,2018-07-05 16:52:24,36.5884499549866,85363,2018-07-05,0,0,14871.405881834511,1,82500,2003,0.9881321152784073,2.66,1.297463147413275,600,4.433333333333334,233.166326497508,198.536110819925,600,600,0.9881321152784073,0.9881321152784073,5,0.545,0,0,1,2,2,0.1900202517903932
1571353,31.5,0.545,Female,58,High school diploma or equivalent,Half the time I vote for Democrats and half the time I vote for Republicans,0,50,0.7,20,assist,All private land,1,"2012-2013, 1996-1997",4,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Ammoniate crop residues for improved digestibility and intake,Match cattle to forage resources based on size and milk production potential,Seek government aid","Use conservative stocking rate,Seek forecast information,Increase hay production,Avoid fully restocking after drought,Rotate pasture and use shorter grazing periods,Diversify sources of income",Use regularly,"Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",1,1,Every year,even,2,Moderately likely,4850,1000,5.7749999999999995,1,0,0,1,0,4.85,kansas,1,7,2004,307440,87550,4742.4,11658.3163248754,411390.716324875,300000,5654.82,40740,0,406394.82,4995.89632487542,1568.71144601088,3427.18487886453,626155.2,236593.511376373,862748.711376372,0.831398742415864,600,366,103,-0.193719498895054,1.02440265499259,100,133,1.19371949889505,2018-07-05 16:52:24,40.0736215114594,85363,2018-07-05,18661.95042823828,0,54640.16987500817,1,82500,2004,0.9881321152784073,40.74,3.7314599016490546,600,67.9,236.59351137637302,233.166326497508,600,600,0.9881321152784073,0.9881321152784073,6,0.545,0,0,1,2,2,0.1900202517903932
1571353,31.5,0.545,Female,58,High school diploma or equivalent,Half the time I vote for Democrats and half the time I vote for Republicans,0,50,0.7,20,assist,All private land,1,"2012-2013, 1996-1997",4,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Ammoniate crop residues for improved digestibility and intake,Match cattle to forage resources based on size and milk production potential,Seek government aid","Use conservative stocking rate,Seek forecast information,Increase hay production,Avoid fully restocking after drought,Rotate pasture and use shorter grazing periods,Diversify sources of income",Use regularly,"Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",1,1,Every year,even,2,Moderately likely,4850,1000,5.7749999999999995,1,0,0,1,0,4.85,kansas,1,8,2005,332640,87550,0,11829.6755688186,432019.675568819,300000,5654.82,0,0,365654.82,66364.8555688186,20838.5646486091,45526.2909202096,625348.8,282119.802296582,907468.602296582,0.88,600,396,103,-0.285914262475685,1.04424733189179,100,132,1.28591426247569,2018-07-05 16:52:24,20.0709669589996,85363,2018-07-05,0,0,0,1,82500,2005,0.9881321152784073,0,0,600,0,282.119802296582,236.59351137637302,600,600,0.9881321152784073,0.9881321152784073,7,0.545,0,0,1,2,2,0.1900202517903932
1571353,31.5,0.545,Female,58,High school diploma or equivalent,Half the time I vote for Democrats and half the time I vote for Republicans,0,50,0.7,20,assist,All private land,1,"2012-2013, 1996-1997",4,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Ammoniate crop residues for improved digestibility and intake,Match cattle to forage resources based on size and milk production potential,Seek government aid","Use conservative stocking rate,Seek forecast information,Increase hay production,Avoid fully restocking after drought,Rotate pasture and use shorter grazing periods,Diversify sources of income",Use regularly,"Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",1,1,Every year,even,2,Moderately likely,4850,1000,5.7749999999999995,1,0,0,1,0,4.85,kansas,1,9,2006,332640,88400,21842.4,14105.9901148291,456988.390114829,300000,5654.82,77840,0,443494.82,13493.5701148291,4236.98101605634,9256.58909877277,625315.2,291376.391395355,916691.591395355,0.88,600,396,104,-0.194052708903357,1.07410385246579,100,132,1.19405270890336,2018-07-05 16:52:24,48.9582335948944,85363,2018-07-05,53073.858777769085,16601.223367318416,89546.49418821976,1,82500,2006,0.9881321152784073,77.84,4.367420482284519,600,129.73333333333332,291.376391395355,282.119802296582,600,600,0.9881321152784073,0.9881321152784073,8,0.545,0,0,1,2,2,0.1900202517903932
1571353,31.5,0.545,Female,58,High school diploma or equivalent,Half the time I vote for Democrats and half the time I vote for Republicans,0,50,0.7,20,assist,All private land,1,"2012-2013, 1996-1997",4,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Ammoniate crop residues for improved digestibility and intake,Match cattle to forage resources based on size and milk production potential,Seek government aid","Use conservative stocking rate,Seek forecast information,Increase hay production,Avoid fully restocking after drought,Rotate pasture and use shorter grazing periods,Diversify sources of income",Use regularly,"Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",1,1,Every year,even,2,Moderately likely,4850,1000,5.7749999999999995,1,0,0,1,0,4.85,kansas,1,10,2007,332640,87550,2918.4,14568.8195697677,437677.219569768,300000,5654.82,28140,0,393794.82,43882.3995697678,13779.0734649071,30103.3261048607,625315.2,321479.717500216,946794.917500216,0.88,600,396,103,-0.201109737307508,1.09494712868724,100,132,1.20110973730751,2018-07-05 16:52:24,43.408472776413,85363,2018-07-05,5424.158749122513,0,42939.5988249658,1,82500,2007,0.9881321152784073,28.14,3.3721118007670587,600,46.9,321.479717500216,291.376391395355,600,600,0.9881321152784073,0.9881321152784073,9,0.545,0,0,1,2,2,0.1900202517903932
1571353,31.5,0.545,Female,58,High school diploma or equivalent,Half the time I vote for Democrats and half the time I vote for Republicans,0,50,0.7,20,assist,All private land,1,"2012-2013, 1996-1997",4,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Ammoniate crop residues for improved digestibility and intake,Match cattle to forage resources based on size and milk production potential,Seek government aid","Use conservative stocking rate,Seek forecast information,Increase hay production,Avoid fully restocking after drought,Rotate pasture and use shorter grazing periods,Diversify sources of income",Use regularly,"Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",1,1,Every year,even,2,Moderately likely,4850,1000,5.7749999999999995,1,0,0,1,0,4.85,kansas,1,11,2008,332640,87550,3009.6,16073.9858750108,439273.585875011,300000,5654.82,31500,0,397154.82,42118.7658750108,13225.2924847534,28893.4733902574,625315.2,350373.190890473,975688.390890473,0.88,600,396,103,-0.0800703886048753,1.11696758162883,0,132,1.08007038860488,2018-07-05 16:52:24,33.9100646972656,85363,2018-07-05,11287.836140314186,0,49531.273493399225,1,82500,2008,0.9881321152784073,31.5,3.481240089335692,600,52.5,350.37319089047304,321.479717500216,600,600,0.9881321152784073,0.9881321152784073,10,0.545,0,0,1,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,2,1999,332640,87550,0,5689.5,425879.5,300000,0,1960,0,361960,63919.5,20070.723,43848.777,625315.2,157638.777,782953.977,0.88,600,396,103,-0.237207386899607,1,100,132,1.23720738689961,2018-07-06 08:17:33,29.4598653316498,85363,2018-07-06,0,0,6771.9376707193105,0,97500,1999,0.07564799076181102,1.96,1.085189268335969,600,3.2666666666666666,157.638777,90,600,600,0.07564799076181102,0,1,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,3,2000,332640,87550,0,7881.93885,428071.93885,300000,0,65520,0,425520,2551.93884999998,801.308798899993,1750.63005109998,625315.2,159389.4070511,784704.6070511,0.88,600,396,103,-0.0320217792658484,1.02372073868996,100,132,1.03202177926585,2018-07-06 08:17:33,30.2309553623199,85363,2018-07-06,43429.72071781276,8502.520717812766,78356.92071781277,0,97500,2000,0.07564799076181102,65.52,4.197502654324727,600,109.2,159.3894070511,157.638777,600,600,0.07564799076181102,0,2,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,4,2001,332640,87550,3556.8,7969.470352555,431716.270352555,300000,5654.82,26880,0,392534.82,39181.450352555,12302.9754107023,26878.4749418527,625315.2,186267.88199295299,811583.081992953,0.88,600,396,103,-0.0318322782568199,1.02699887464238,100,132,1.03183227825682,2018-07-06 08:17:33,39.2080044746399,85363,2018-07-06,14405.95628532789,0,50161.65526969988,1,97500,2001,0.07564799076181102,26.88,3.327909585892323,600,44.8,186.267881992953,159.3894070511,600,600,0.07564799076181102,0.07564799076181102,3,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,5,2002,326871.811910921,87550,38076,9313.39409964764,461811.206010569,300000,5654.82,73780,0,439434.82,22376.386010569,7026.18520731866,15350.2008032503,623392.470636974,201618.082796203,825010.553433177,0.873432837337723,600,393,103,0.0295182487193628,1.03026804603709,100,131,0.970481751280637,2018-07-06 08:17:33,40.788631439209,85363,2018-07-06,52978.920955593334,17108.725861183982,88849.11605000267,1,97500,2002,0.07564799076181102,73.78,4.314550469548967,600,122.96666666666667,201.618082796203,186.267881992953,600,600,0.07564799076181102,0.07564799076181102,4,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,6,2003,307897.525364525,87550,14592,10080.9041398102,420120.429504335,300000,5654.82,3640,0,369294.82,50825.6095043354,15959.2413843613,34866.3681199741,624188.117087083,236484.450916177,860672.56800326,0.842716208103321,600,373,103,0.0519195196809145,1.02722687519403,100,133,0.948080480319086,2018-07-06 08:17:33,1.01049244801203,85363,2018-07-06,0,0,15332.012871133322,1,97500,2003,0.07564799076181102,3.64,1.534714366238164,600,6.066666666666666,236.48445091617702,201.618082796203,600,600,0.07564799076181102,0.07564799076181102,5,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,7,2004,309120,86700,4742.4,11824.2225458089,412386.622545809,300000,5654.82,46900,0,412554.82,-168.197454191162,0,-168.197454191162,626188.8,236316.253461986,862505.053461986,0.834310822680795,600,368,102,-0.228432692285447,1.02189356259769,100,133,1.22843269228545,2018-07-06 08:17:33,1.06599130233129,85363,2018-07-06,19072.6100498021,0,54950.76856507927,1,97500,2004,0.07564799076181102,46.9,3.8691155044168695,600,78.16666666666667,236.316253461986,236.48445091617702,600,600,0.07564799076181102,0.07564799076181102,6,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,8,2005,332640,87550,0,11815.8126730993,432005.812673099,300000,5654.82,0,0,365654.82,66350.9926730993,20834.2116993532,45516.7809737461,625348.8,281833.034435732,907181.834435732,0.88,600,396,103,-0.287132907761941,1.04523695237103,100,132,1.28713290776194,2018-07-06 08:17:33,20.2000334262848,85363,2018-07-06,0,0,0,1,97500,2005,0.07564799076181102,0,0,600,0,281.833034435732,236.316253461986,600,600,0.07564799076181102,0.07564799076181102,7,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,9,2006,332640,87550,21842.4,14091.6517217866,456124.051721787,300000,5654.82,74480,0,440134.82,15989.2317217866,5020.61876064099,10968.6129611456,625315.2,292801.647396878,918116.847396878,0.88,600,396,103,-0.174624847790455,1.07524914491448,100,132,1.17462484779046,2018-07-06 08:17:33,46.9517562389374,85363,2018-07-06,52966.53678888189,16459.336706028604,89473.73687173518,1,97500,2006,0.07564799076181102,74.48,4.32386772050035,600,124.13333333333334,292.80164739687797,281.833034435732,600,600,0.07564799076181102,0.07564799076181102,8,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,10,2007,332640,87550,2918.4,14640.0823698439,437748.482369844,300000,5654.82,27860,0,393514.82,44233.6623698439,13889.369984131,30344.2923857129,625315.2,323145.939782591,948461.139782591,0.88,600,396,103,-0.200098933327192,1.09402566674123,100,132,1.20009893332719,2018-07-06 08:17:33,54.0129728317261,85363,2018-07-06,5252.599181966228,0,42808.041116223336,1,97500,2007,0.07564799076181102,27.86,3.3624565533457247,600,46.43333333333333,323.14593978259103,292.80164739687797,600,600,0.07564799076181102,0.07564799076181102,9,0.28,0,0,0,2,2,0.1900202517903932
1572786,33.739999999999995,0.28,Male,53,High school diploma or equivalent,I nearly always vote for Republicans,0,56,0.7,20,primary,Mostly private land,1,NA,NA,NA,NA,Use regularly,Use regularly,Use occasionally,"Heard of it, but not used",Use occasionally,Use occasionally,Unfamiliar,1,1,Every year,even,2,Moderately likely,NA,NA,6.825,NA,0,0,0,1,NA,colorado,1,11,2008,332640,87550,3009.6,16157.2969891295,439356.89698913,300000,5654.82,37660,0,403314.82,36042.0769891295,11317.2121745867,24724.8648145429,625315.2,347870.804597133,973186.004597133,0.88,600,396,103,-0.0790545147338135,1.11591700363598,0,132,1.07905451473381,2018-07-06 08:17:33,52.9993166923523,85363,2018-07-06,11418.304758991419,0,49629.55802639572,1,97500,2008,0.07564799076181102,37.66,3.654805473780185,600,62.766666666666666,347.87080459713303,323.14593978259103,600,600,0.07564799076181102,0.07564799076181102,10,0.28,0,0,0,2,2,0.1900202517903932
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,2,1999,332640,87550,0,5689.5,425879.5,300000,0,0,0,360000,65879.5,20686.163,45193.337,625315.2,158983.337,784298.537,0.88,600,396,103,-0.237207386899607,1,100,132,1.23720738689961,2018-07-16 05:54:03,11.9194786548615,85363,2018-07-16,0,0,6771.9376707193105,0,82500,1999,-0.8884861785387437,0,0,600,0,158.983337,90,600,600,-0.8884861785387437,-0,1,0,1,0,0,2,3,1.0767814268122275
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,3,2000,332640,87550,0,7949.16685,428139.16685,300000,0,71120,0,431120,-2980.83315000002,0,-2980.83315000002,625315.2,156002.50385,781317.70385,0.88,600,396,103,-0.0656918129358819,1.02372073868996,100,132,1.06569181293588,2018-07-16 05:54:03,23.5275099277496,85363,2018-07-16,43429.72071781276,8502.520717812766,78356.92071781277,0,82500,2000,-0.8884861785387437,71.12,4.2783313983351166,600,118.53333333333333,156.00250385,158.983337,600,600,-0.8884861785387437,-0,2,0,1,0,0,2,3,1.0767814268122275
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,4,2001,332640,87550,3556.8,7800.1251925,431546.9251925,300000,5654.82,24220,0,389874.82,41672.1051925,13085.041030445,28587.064162055,625315.2,184589.568012055,809904.768012055,0.88,600,396,103,-0.0187596803593961,1.03044574581642,100,132,1.0187596803594,2018-07-16 05:54:03,42.9265992641449,85363,2018-07-16,14405.95628532789,0,50161.65526969988,1,82500,2001,-0.8884861785387437,24.22,3.2276373305367736,600,40.36666666666667,184.589568012055,156.00250385,600,600,-0.8884861785387437,-0.8884861785387437,3,0,1,0,0,2,3,1.0767814268122275
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,5,2002,332640,87550,38076,9229.47840060275,467495.478400603,300000,5654.82,80640,0,446294.82,21200.6584006028,6657.00673778927,14543.6516628135,625315.2,199133.219674868,824448.419674868,0.88,600,396,103,-0.0128069969407965,1.03237882909834,100,132,1.0128069969408,2018-07-16 05:54:03,34.722731590271,85363,2018-07-16,52598.51927469683,16607.934621417557,88589.10392797612,1,82500,2002,-0.8884861785387437,80.64,4.402319337941644,600,134.4,199.133219674868,184.589568012055,600,600,-0.8884861785387437,-0.8884861785387437,4,0,1,0,0,2,3,1.0767814268122275
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,6,2003,329683.556780732,87550,14592,9956.66098374342,441782.217764475,300000,5654.82,9380,0,375034.82,66747.397764475,20958.6828980452,45788.7148664299,624887.559124509,244921.934541298,869809.493665807,0.877443398895516,600,394,103,0.0115703700078715,1.03370099634894,100,132,0.988429629992128,2018-07-16 05:54:03,29.6218998432159,85363,2018-07-16,0,0,15022.673096003315,1,82500,2003,-0.8884861785387437,9.38,2.3398808777377424,600,15.633333333333333,244.921934541298,199.133219674868,600,600,-0.8884861785387437,-0.8884861785387437,5,0,1,0,0,2,3,1.0767814268122275
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,7,2004,325920,87550,4742.4,12246.0967270649,430458.496727065,300000,5654.82,39620,0,405274.82,25183.6767270649,7907.67449229839,17276.0022347666,626995.2,262197.936776065,889193.136776065,0.869818074393073,600,388,103,-0.194489601658359,1.03250496604842,100,134,1.19448960165836,2018-07-16 05:54:03,43.1310434341431,85363,2018-07-16,18144.579966768215,0,54248.86140644692,1,82500,2004,-0.8884861785387437,39.62,3.7042605561522386,600,66.03333333333333,262.197936776065,244.921934541298,600,600,-0.8884861785387437,-0.8884861785387437,6,0,1,0,0,2,3,1.0767814268122275
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,8,2005,332640,87550,0,13109.8968388032,433299.896838803,300000,5654.82,0,0,365654.82,67645.0768388032,21240.5541273842,46404.522711419,625382.4,308602.459487484,933984.859487484,0.88,600,396,103,-0.296182863143786,1.05258611400412,100,132,1.29618286314379,2018-07-16 05:54:03,18.2615463733673,85363,2018-07-16,0,0,0,1,82500,2005,-0.8884861785387437,0,0,600,0,308.602459487484,262.197936776065,600,600,-0.8884861785387437,-0.8884861785387437,7,0,1,0,0,2,3,1.0767814268122275
1626360,35.56,0,Male,44,Associate degree,I nearly always vote for Republicans,0,102,0.7,15,primary,All private land,1,2011-2015,3,"Buy additional feed,Sell retained yearlings,Reduce herd size (destocking),Move cattle to a feedlot","Use conservative stocking rate,Seek forecast information,Purchase insurance (feed, rain-index, etc),Increase hay production,Employ a flexible yearling operation",Use regularly,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use occasionally,"Heard of it, but not used",NA,1,1,Every year,gain,2,Extremely Likely,5150,1150,5.7749999999999995,1,0,0,1,0,4.478260869565218,colorado,1,9,2006,332640,89250,21842.4,15430.1229743742,459162.522974374,300000,5654.82,75040,0,440694.82,18467.7029743742,5798.85873395349,12668.8442404207,625315.2,321271.303727905,946586.503727905,0.88,600,396,105,-0.183746045353164,1.08376191089923,100,132,1.18374604535316,2018-07-16 05:54:03,37.8212985992432,85363,2018-07-16,52169.53767693869,15405.651955893894,88933.42339798353,1,82500,2006,-0.8884861785387437,75.04,4.331259517620229,600,125.06666666666666,321.271303727905,308.602459487484,600,600,-0.8884861785387437,-0.8884861785387437,8,0,1,0,0,2,3,1.0767814268122275
