simID,attentionFail,duration,totalFail,risk,gender,age,race,ethnicity,state,zipcode,income,education,vote,environmentalist,cattleKnowledge,droughtKnowledge,droughtImpact,veggieOrVegan,row_names,yr,rev.calf,rev.cow,rev.ins,rev.int,rev.tot,cost.op,cost.ins,cost.adpt,cost.int,cost.tot,profit,taxes,aftax.savings,assets.cow,assets.cash,net.wrth,wn.succ,herd,calves.sold,cows.culled,Gt,forage.potential,rangeHealth,total.forage,simStartTime,timeElapse,yr_num,risk_std,cost.adptPerCow,hay,herdy_1,herdy_2,log_herd,log_herdy_1,log_herdy_2,cattleKnowDummy,droughtKnowDummy,noherd,liqHerd,outlier,bigHerd,trtXrisk,insuredXrisk,trt,insured,year,riskXtrt,female,educ
2618751,0,67,0,1.37,Female,31,Black or African American,Not Hispanic or Latino,CT Connecticut,06101,37500,Associate degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I've read or talked about drought at least once before,1,0,8,2005,317520,84150,0,8430.07161260356,410100.071612604,290500,0,0,0,350500,59600.0716126036,18714.4224863575,40885.649126246,481100,209487.081378317,690587.081378317,0.88,566,378,99,-0.310128236659457,1.03022017374439,100,1.31012823665946,2017-09-18 19:10:47,1.57380342483521,2005,0.9206464487441356,0,0,581,591,6.340359303727752,6.366470447731438,6.3835066348840055,0,0,0,0,0,0,0,0,0,0,7,0,1,3
2618751,0,67,0,1.37,Female,31,Black or African American,Not Hispanic or Latino,CT Connecticut,06101,37500,Associate degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I've read or talked about drought at least once before,1,0,9,2006,285600,68850,0,10474.3540689159,364924.354068916,283000,0,98500,0,441500,-76575.6459310841,0,-76575.6459310841,485350,132911.435447233,618261.435447233,0.88,571,340,81,-0.276741126381628,1.06217021032982,100,1.27674112638163,2017-09-18 19:10:47,8.05152559280396,2006,0.9206464487441356,172.50437828371278,98.5,566,581,6.349138991379798,6.340359303727752,6.366470447731438,0,0,0,0,0,0,0,0,0,0,8,0,1,3
2618751,0,67,0,1.37,Female,31,Black or African American,Not Hispanic or Latino,CT Connecticut,06101,37500,Associate degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I've read or talked about drought at least once before,1,0,10,2007,315840,53550,0,6645.57177236166,376035.571772362,285500,0,23700,0,369200,6835.57177236164,2146.36953652155,4689.20223584008,510000,137600.637683073,647600.637683073,0.88,600,376,63,-0.258213134700215,1.09156482837139,100,1.25821313470022,2017-09-18 19:10:47,29.7326672077179,2007,0.9206464487441356,39.5,23.7,571,566,6.398594934535208,6.349138991379798,6.340359303727752,0,0,0,0,0,0,0,0,0,0,9,0,1,3
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,2,1999,332640,87550,0,4500,424690,300000,5654.82,3500,0,369154.82,55535.18,17438.04652,38097.13348,510000,128097.13348,638097.13348,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-18 19:10:47,20.6483538150787,1999,0.9206464487441356,5.833333333333333,3.5,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,1,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,3,2000,332640,87550,36297.6,6404.856674,462892.456674,300000,5654.82,95600,0,461254.82,1637.63667400001,514.217915636003,1123.41875836401,510000,129220.552238364,639220.552238364,0.88,600,396,103,-0.110181150758553,1.02372073868996,100,1.11018115075855,2017-09-18 19:10:47,49.9943180084229,2000,0.9206464487441356,159.33333333333334,95.6,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,2,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,4,2001,332640,87550,3556.8,6461.0276119182,430207.827611918,300000,5654.82,61000,0,426654.82,3553.0076119182,1115.64439014232,2437.36322177589,510000,131657.91546014,641657.91546014,0.88,600,396,103,-0.178230528748375,1.03500021159439,100,1.17823052874837,2017-09-18 19:10:47,1.98155283927917,2001,0.9206464487441356,101.66666666666667,61,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,3,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,5,2002,261624.618613303,87550,38076,6582.895773007,393833.51438631,300000,5654.82,20400,0,386054.82,7778.69438631,2442.51003730134,5336.18434900866,510000,136994.099809149,646994.099809149,0.786934017200654,600,354,103,0.360526446597024,1.0534470750911,100,0.639473553402976,2017-09-18 19:10:47,41.9794297218323,2002,0.9206464487441356,34,20.4,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,4,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,6,2003,253889.767487008,87550,14592,6849.70499045743,362881.472477465,300000,5654.82,0,0,365654.82,-2773.34752253495,-870.831122075975,-1902.51640045898,510000,135091.58340869,645091.58340869,0.688366117537808,600,311,103,0.0844078148023929,1.01546752202504,100,0.915592185197607,2017-09-18 19:10:47,34.5069410800934,2003,0.9206464487441356,0,0,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,5,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,7,2004,318360,87550,4742.4,6754.57917043448,417406.979170434,300000,5654.82,67300,0,432954.82,-15547.8408295655,-4882.02202048358,-10665.818809082,498100,124425.764599608,622525.764599608,0.842041915950166,586,379,103,-0.264901730536724,1.00689618257135,100,1.26490173053672,2017-09-18 19:10:47,2.80355191230774,2004,0.9206464487441356,114.84641638225256,67.3,600,600,6.375024819828097,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,6,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,8,2005,325080,85000,0,6221.28822998038,416301.28822998,293000,5654.82,0,0,358654.82,57646.4682299804,18100.9910242138,39545.4772057665,476000,163971.241805374,639971.241805374,0.88,560,387,100,-0.303172070762643,1.03356903669474,100,1.30317207076264,2017-09-18 19:10:47,46.1821238994598,2005,0.9206464487441356,0,0,586,600,6.329720905522696,6.375024819828097,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,7,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,9,2006,277669.942825669,81600,21842.4,8198.56209026871,389310.904915938,280000,5654.82,8700,0,354354.82,34956.084915938,10976.2106636045,23979.8742523335,468350,187951.116057708,656301.116057708,0.836707780660304,551,352,96,0.18273191126553,1.06490396320783,100,0.81726808873447,2017-09-18 19:10:47,19.9417946338654,2006,0.9206464487441356,15.789473684210526,8.7,560,586,6.313548046277095,6.329720905522696,6.375024819828097,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,8,1.37,1,2
1930555,0,66.5,1,1.37,Female,34,White or Caucasian,Not Hispanic or Latino,IN Indiana,46792,82500,High school diploma or equivalent,I nearly always vote for Republicans,0,Nothing,Nothing,1,0,10,2007,325080,188700,2918.4,9397.55580288538,526095.955802885,275500,5654.82,37300,0,378454.82,147641.135802885,46359.316642106,101281.819160779,347650,289232.935218487,636882.935218487,0.795545352519876,409,387,222,-0.24879250753539,1.04544476955671,100,1.24879250753539,2017-09-18 19:10:47,49.3273415565491,2007,0.9206464487441356,91.19804400977995,37.3,551,560,6.016157159698354,6.313548046277095,6.329720905522696,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,9,1.37,1,2
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,2,1999,332640,87550,0,4500,424690,300000,5654.82,4300,0,369954.82,54735.18,17186.84652,37548.33348,510000,127548.33348,637548.33348,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-18 19:10:47,30.7987847328186,1999,0.9206464487441356,7.166666666666667,4.3,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,1,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,3,2000,320542.003885056,85000,36297.6,6377.416674,448217.020559056,300000,5654.82,60200,0,425854.82,22362.2005590562,7021.73097554364,15340.4695835125,512550,142888.803063513,655438.803063513,0.865422348258299,603,390,100,0.0646336640562617,1.02372073868996,100,0.935366335943738,2017-09-18 19:10:47,1.0172803401947,2000,0.9206464487441356,99.83416252072969,60.2,600,600,6.403574197934815,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,2,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,4,2001,313827.859316717,86700,3556.8,7144.44015317563,411229.099469893,301500,5654.82,20300,0,387454.82,23774.2794698929,7465.12375354637,16309.1557163465,513400,159197.958779859,672597.958779859,0.841849933227528,604,379,102,0.0427076958469911,1.01710405645877,100,0.957292304153009,2017-09-18 19:10:47,36.7808473110199,2001,0.9206464487441356,33.609271523178805,20.3,603,600,6.405228458030842,6.403574197934815,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,3,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,5,2002,299431.866379557,85000,38076,7959.89793899295,430467.76431855,302000,5654.82,70300,0,437954.82,-7487.05568145,-2350.9354839753,-5136.1201974747,515100,154061.838582384,669161.838582384,0.828988225811775,606,374,100,0.140642987208202,1.01276023938997,100,0.859357012791798,2017-09-18 19:10:47,20.9685392379761,2002,0.9206464487441356,116.00660066006601,70.3,604,603,6.408528791059498,6.405228458030842,6.403574197934815,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,4,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,6,2003,291467.495247671,85000,14592,7703.09192911922,398762.58717679,303000,5654.82,5000,0,373654.82,25107.7671767897,7883.83889351196,17223.9282832777,515100,171285.766865662,686385.766865662,0.798039778826749,606,357,100,0.084158711007698,0.998516476850621,99,0.915841288992302,2017-09-18 19:10:47,42.8341059684753,2003,0.9206464487441356,8.250825082508252,5,606,604,6.408528791059498,6.408528791059498,6.405228458030842,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,5,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,7,2004,319200,87550,4742.4,8564.28834328311,420056.688343283,303000,5654.82,54800,0,423454.82,-3398.13165671693,-1067.01334020912,-2331.11831650781,511700,168954.648549154,680654.648549154,0.842156454701642,602,380,103,-0.175870649390986,0.990113090889452,100,1.17587064939099,2017-09-18 19:10:47,31.6614923477173,2004,0.9206464487441356,91.0299003322259,54.8,606,606,6.401917196727186,6.408528791059498,6.408528791059498,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,6,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,8,2005,330120,87550,0,8447.73242745771,426117.732427458,301000,5654.82,0,0,366654.82,59462.9124274577,18671.3545022217,40791.557925236,506600,209746.20647439,716346.20647439,0.88,596,393,103,-0.236573053683295,1.00752627411598,100,1.23657305368329,2017-09-18 19:10:47,53.417706489563,2005,0.9206464487441356,0,0,602,606,6.391917113392602,6.401917196727186,6.408528791059498,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,7,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,9,2006,321720,86700,21842.4,10487.3103237195,440749.71032372,298000,5654.82,99900,0,463554.82,-22805.1096762805,-7160.80443835207,-15644.3052379284,503200,194101.901236462,697301.901236462,0.88,592,383,102,-0.198470825089595,1.03136163084935,100,1.1984708250896,2017-09-18 19:10:47,27.9389042854309,2006,0.9206464487441356,168.75,99.9,596,602,6.385194398997726,6.391917113392602,6.401917196727186,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,8,1.37,0,5
1131160,0,68.1,0,1.37,Male,29,White or Caucasian,Not Hispanic or Latino,MO Missouri,63118,52500,Bachelors degree,I nearly always vote for Democrats,1,I've read or talked about cattle ranching at least once before,I've read or talked about drought at least once before,2,0,10,2007,320880,85850,2918.4,9705.09506182309,419353.495061823,296000,5654.82,10900,0,372554.82,46798.6750618231,14694.7839694125,32103.8910924106,504900,226205.792328872,731105.792328872,0.88,594,382,101,-0.169405442591852,1.0518311502334,100,1.16940544259185,2017-09-18 19:10:47,35.7588629722595,2007,0.9206464487441356,18.35016835016835,10.9,592,596,6.38856140554563,6.385194398997726,6.391917113392602,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,9,1.37,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,2,1999,332640,87550,0,4500,424690,300000,5654.82,0,0,365654.82,59035.18,18537.04652,40498.13348,510000,130498.13348,640498.13348,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-18 19:10:47,31.2149980068207,1999,-0.8150409979039401,0,0,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,1,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,3,2000,332640,87550,36297.6,6524.906674,463012.506674,300000,5654.82,74500,0,440154.82,22857.686674,7177.313615636,15680.373058364,510000,146178.506538364,656178.506538364,0.88,600,396,103,-0.00598361989435547,1.02372073868996,100,1.00598361989436,2017-09-18 19:10:47,1.00216506719589,2000,-0.8150409979039401,124.16666666666667,74.5,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,2,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,4,2001,332640,87550,3556.8,7308.9253269182,431055.725326918,300000,5654.82,30700,0,396354.82,34700.9053269182,10896.0842726523,23804.8210542659,510000,169983.32759263,679983.32759263,0.88,600,396,103,-0.0195624049181453,1.02433329426779,100,1.01956240491815,2017-09-18 19:10:47,35.5137720108032,2001,-0.8150409979039401,51.166666666666664,30.7,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,3,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,5,2002,313048.292369508,87550,38076,8499.16637963149,447173.45874914,300000,5654.82,78300,0,443954.82,3218.63874913967,1010.65256722986,2207.98618190982,510000,172191.31377454,682191.31377454,0.85985666869992206,600,384,103,0.0884645426943065,1.02633713653515,100,0.911535457305694,2017-09-18 19:10:47,46.1718194484711,2002,-0.8150409979039401,130.5,78.3,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,4,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,6,2003,294871.211258444,87550,14592,8609.56568872699,405622.776947171,300000,5654.82,0,0,365654.82,39967.9569471706,12549.9384814116,27418.018465759,510000,199609.332240299,709609.332240299,0.822216543803712,600,361,103,0.0827937152904267,1.01725769199177,100,0.917206284709573,2017-09-18 19:10:47,33.028427362442,2003,-0.8150409979039401,0,0,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,5,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,7,2004,313320,87550,4742.4,9980.46661201494,415592.866612015,300000,5654.82,25200,0,390854.82,24738.0466120149,7767.74663617269,16970.2999758422,510000,216579.632216141,726579.632216141,0.842783807912263,600,373,103,-0.0587965739175134,1.008835437619,100,1.05879657391751,2017-09-18 19:10:47,46.4219877719879,2004,-0.8150409979039401,42,25.2,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,6,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,8,2005,332640,87550,0,10828.981610807,431018.981610807,300000,5654.82,0,0,365654.82,65364.1616108071,20524.3467457934,44839.8148650136,510000,261419.447081155,771419.447081155,0.88,600,396,103,-0.249611443167182,1.01476704435685,100,1.24961144316718,2017-09-18 19:10:47,15.8408324718475,2005,-0.8150409979039401,0,0,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,7,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,9,2006,332640,87550,21842.4,13070.9723540577,455103.372354058,300000,5654.82,75300,0,440954.82,14148.5523540577,4442.64543917413,9705.9069148836,510000,271125.353996038,781125.353996038,0.88,600,396,103,-0.0749040593784029,1.0400967909989,100,1.0749040593784,2017-09-18 19:10:47,28.1604661941528,2006,-0.8150409979039401,125.5,75.3,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,8,0.545,0,5
1781445,0,72.8333333333333,0,0.545,Male,26,White or Caucasian,Not Hispanic or Latino,VA Virginia,23227,22500,Bachelors degree,I nearly always vote for Democrats,0,Nothing,I am familiar with drought,1,0,10,2007,332640,87550,2918.4,13556.2676998019,436664.667699802,300000,5654.82,14400,0,380054.82,56609.8476998019,17775.4921777378,38834.3555220641,510000,309959.709518102,819959.709518102,0.88,600,396,103,-0.14948739782343,1.04788753817812,100,1.14948739782343,2017-09-18 19:10:47,22.0622127056122,2007,-0.8150409979039401,24,14.4,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.8150409979039401,-0.8150409979039401,1,1,9,0.545,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,2,1999,422520,85000,0,4500,512020,300000,5654.82,0,0,365654.82,146365.18,45958.66652,100406.51348,512550,190406.51348,702956.51348,0.88,603,503,100,-0.237207386899607,1,100,1.23720738689961,2017-09-18 19:08:23,31.1803300380707,1999,-0.1691548813936867,0,0,600,600,6.403574197934815,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,1,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,3,2000,264593.271448207,85000,36297.6,9520.325674,395411.197122207,301500,5654.82,55500,0,422654.82,-27243.6228777929,-8554.49758362698,-18689.1252941659,515100,171717.388185834,686817.388185834,0.858931423007763,606,325,100,0.092381632437285,1.02372073868996,100,0.907618367562715,2017-09-18 19:08:23,53.6912636756897,2000,-0.1691548813936867,91.58415841584159,55.5,603,600,6.408528791059498,6.403574197934815,6.398594934535208,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,2,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,4,2001,390600,85000,3556.8,8585.8694092917,487742.669409292,303000,5654.82,55800,0,424454.82,63287.8494092917,19872.3847145176,43415.4646947741,431800,215132.852880608,646932.852880608,0.83836726071607,508,465,100,-0.123743012130325,1.01426343938995,100,1.12374301213032,2017-09-18 19:08:23,6.50883936882019,2001,-0.1691548813936867,109.84251968503936,55.8,606,603,6.2324480165505225,6.408528791059498,6.403574197934815,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,3,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,5,2002,192030.648780115,0,38076,10756.6426440304,240863.291424146,254000,5654.82,40700,0,360354.82,-119491.528575854,0,-119491.528575854,573750,95641.3243047538,669391.324304754,0.846844616607938,675,240,0,0.142401059819713,1.02681424069833,100,0.857598940180287,2017-09-18 19:08:23,3.53269934654236,2002,-0.1691548813936867,60.2962962962963,40.7,508,606,6.516193076042964,6.2324480165505225,6.408528791059498,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,4,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,6,2003,354768.664709816,0,14592,4782.06621523769,374142.730925054,337500,5654.82,1000,0,404154.82,-30012.089074946,-9423.79596953303,-20588.2931054129,518500,75053.0311993409,593553.031199341,0.774457040284339,610,450,0,0.18437567690622,1.01219229708699,99,0.81562432309378,2017-09-18 19:08:23,5.34759497642517,2003,-0.1691548813936867,1.639344262295082,1,675,508,6.415096959171596,6.516193076042964,6.2324480165505225,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,5,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,7,2004,407400,169150,4742.4,3752.65155996704,585045.051559967,305000,5654.82,55300,0,425954.82,159090.231559967,49954.3327098296,109135.898850137,599250,184188.930049478,783438.930049478,0.794744912411412,705,485,199,-0.173701375494383,0.993529933093521,100,1.17370137549438,2017-09-18 19:08:23,34.8966600894928,2004,-0.1691548813936867,78.43971631205673,55.3,610,675,6.559615237493242,6.415096959171596,6.516193076042964,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,6,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,8,2005,520800,0,0,9209.44650247391,530009.446502474,352500,5654.82,0,0,418154.82,111854.626502474,35122.3527217768,76732.2737806971,593300,260921.203830175,854221.203830175,0.88,698,620,0,-0.0593286405108222,1.01078768469084,100,1.05932864051082,2017-09-18 19:08:23,3.89444899559021,2005,-0.1691548813936867,0,0,705,610,6.54965074223381,6.559615237493242,6.415096959171596,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,7,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,9,2006,289271.918466952,36550,21842.4,13046.0601915088,360710.378658461,349000,5654.82,67600,0,482254.82,-121544.441341539,0,-121544.441341539,594150,139376.762488636,733526.762488636,0.851777144848395,699,359,43,0.122245140599362,1.01678455060862,100,0.877754859400638,2017-09-18 19:08:23,5.88944172859192,2006,-0.1691548813936867,96.70958512160229,67.6,698,705,6.551080335043404,6.54965074223381,6.559615237493242,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,8,0.852,0,5
1436142,0,66.3166666666667,2,0.852,Male,25,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02170,37500,Bachelors degree,I vote for Republicans,0,Nothing,Nothing,1,0,10,2007,483840,51850,2918.4,6968.83812443181,545577.238124432,349500,5654.82,55600,0,470754.82,74822.4181244318,23494.2392910716,51328.1788333602,514250,190704.941321996,704954.941321996,0.824459436916004,605,576,61,-0.181374955462897,1.00435485357378,100,1.1813749554629,2017-09-18 19:08:23,21.4925990104675,2007,-0.1691548813936867,91.90082644628099,55.6,699,698,6.406879986069314,6.551080335043404,6.54965074223381,0,0,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,9,0.852,0,5
2913986,0,32.45,0,0,Female,34,Asian,Not Hispanic or Latino,FL Florida,32304,67500,Bachelors degree,"I am eligible, but I never vote",0,I've read or talked about cattle ranching at least once before,I am familiar with drought,1,0,2,1999,332640,87550,0,4500,424690,300000,0,2500,0,362500,62190,19527.66,42662.34,510000,132662.34,642662.34,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-18 19:16:18,28.798529624939,1999,-1.9616466444775176,4.166666666666667,2.5,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0,-0,0,0,1,0,1,5
