simID,trt,hay,herd,risk,riskXtrt,herdy_1,year,assets.cash,study
2557259,0,11.3,600,0,0,600,3,157854.223043335,MTurkers
2557259,0,42.2,600,0,0,600,4,118225.048780839,MTurkers
2557259,0,0,598,0,0,600,5,84995.5131973321,MTurkers
2557259,0,21.1,599,0,0,598,6,82560.0593000006,MTurkers
2557259,0,0,600,0,0,599,7,114786.969333991,MTurkers
2557259,0,33.1,600,0,0,600,8,118097.978041689,MTurkers
2557259,0,6.9,601,0,0,600,9,125859.998688519,MTurkers
2557259,0,0,596,0,0,601,10,166849.276025463,MTurkers
1441041,1,5.7,650,0.545,0.545,600,1,126244.93348,MTurkers
1441041,1,109.1,640,0.545,0.545,650,2,153962.781778364,MTurkers
1441041,1,60.6,650,0.545,0.545,640,3,182287.803473362,MTurkers
1441041,1,115.2,650,0.545,0.545,650,4,181489.004612498,MTurkers
1441041,1,0,640,0.545,0.545,650,5,201113.075134205,MTurkers
1441041,1,29.7,640,0.545,0.545,640,6,171020.473491309,MTurkers
1441041,1,0,640,0.545,0.545,640,7,180951.14921206,MTurkers
1441041,1,121.7,623,0.545,0.545,640,8,179850.213510034,MTurkers
1441041,1,0,679,0.545,0.545,623,9,276923.391713428,MTurkers
1441041,1,0,742,0.545,0.545,679,10,133524.997398689,MTurkers
1245316,1,0,600,1.17,1.17,600,1,130498.13348,MTurkers
1245316,1,89.1,600,1.17,1.17,600,2,136162.906538364,MTurkers
1245316,1,20.8,600,1.17,1.17,600,3,164278.577634626,MTurkers
1245316,1,100.4,600,1.17,1.17,600,4,161689.002327493,MTurkers
1245316,1,0,600,1.17,1.17,600,5,206516.803046263,MTurkers
1245316,1,20.2,598,1.17,1.17,600,6,226001.54927075,MTurkers
1245316,1,0,596,1.17,1.17,598,7,270114.955890737,MTurkers
1245316,1,60.5,588,1.17,1.17,596,8,289332.098757789,MTurkers
1245316,1,0,589,1.17,1.17,588,9,337009.225625181,MTurkers
1245316,1,6,96,1.17,1.17,589,10,741389.241144125,MTurkers
2486431,0,0,703,1.37,0,600,1,-43740,MTurkers
2486431,0,32.2,772,1.37,0,703,2,-226115.591899811,MTurkers
2486431,0,30.4,950,1.37,0,772,3,-262246.492544314,MTurkers
2486431,0,42.7,1203,1.37,0,950,4,-613059.745416707,MTurkers
2486431,0,0,1191,1.37,0,1203,5,-1013928.57738381,MTurkers
2486431,0,0,1384,1.37,0,1191,6,-1436550.23028715,MTurkers
2486431,0,0,1235,1.37,0,1384,7,-1906502.84762329,MTurkers
2486431,0,47.5,1255,1.37,0,1235,8,-2604541.18945085,MTurkers
2486431,0,0,573,1.37,0,1255,9,-2685858.69658082,MTurkers
2486431,0,0,160,1.37,0,573,10,-2592976.12182544,MTurkers
2668184,0,3.2,567,1.17,0,600,1,142204.6,MTurkers
2668184,0,35.2,554,1.17,0,567,2,143098.745323985,MTurkers
2668184,0,17.5,519,1.17,0,554,3,155779.412288598,MTurkers
2668184,0,48.8,582,1.17,0,519,4,132772.550597519,MTurkers
2668184,0,7.4,562,1.17,0,582,5,110604.981756982,MTurkers
2668184,0,26.9,569,1.17,0,562,6,157767.652631246,MTurkers
2668184,0,0,502,1.17,0,569,7,242720.783116498,MTurkers
2668184,0,66.4,433,1.17,0,502,8,233875.525977394,MTurkers
2668184,0,0,402,1.17,0,433,9,322495.596518419,MTurkers
2668184,0,0,68,1.17,0,402,10,592906.355479,MTurkers
1443628,1,7.3,600,1.37,1.37,600,1,125490.33348,MTurkers
1443628,1,64.8,600,1.37,1.37,600,2,145058.171640325,MTurkers
1443628,1,42.8,600,1.37,1.37,600,3,155914.045207588,MTurkers
1443628,1,77.7,599,1.37,1.37,600,4,163423.779506155,MTurkers
1443628,1,13,597,1.37,1.37,599,5,192501.716254374,MTurkers
1443628,1,47.6,595,1.37,1.37,597,6,203527.565001899,MTurkers
1443628,1,2.1,585,1.37,1.37,595,7,243014.793961464,MTurkers
1443628,1,63.3,595,1.37,1.37,585,8,252144.301274342,MTurkers
1443628,1,20.9,593,1.37,1.37,595,9,285271.786688052,MTurkers
1443628,1,11.8,404,1.37,1.37,593,10,490384.668051452,MTurkers
2564709,0,92.6,454,NA,NA,600,1,198051.86,MTurkers
2564709,0,92.3,293,NA,NA,454,2,311833.598798,MTurkers
2564709,0,30.1,116,NA,NA,293,3,348755.271236771,MTurkers
2564709,0,12.7,0,NA,NA,116,4,352657.077040193,MTurkers
2564709,0,0,0,NA,NA,0,5,323593.214782671,MTurkers
2564709,0,0,0,NA,NA,0,6,293532.462049717,MTurkers
2564709,0,0,0,NA,NA,0,7,262440.625498022,MTurkers
2564709,0,0,0,NA,NA,0,8,230282.338952604,MTurkers
2564709,0,0,0,NA,NA,0,9,197021.023178679,MTurkers
2564709,0,0,0,NA,NA,0,10,162618.84427370701,MTurkers
1473878,1,0,703,1.17,1.17,600,1,-4874.82000000001,MTurkers
1473878,1,112.4,562,1.17,1.17,703,2,47191.920754,MTurkers
1473878,1,34.8,733,1.17,1.17,562,3,59335.2019158622,MTurkers
1473878,1,129.9,636,1.17,1.17,733,4,53602.5598376712,MTurkers
1473878,1,0,572,1.17,1.17,636,5,128607.378685584,MTurkers
1473878,1,72.7,524,1.17,1.17,572,6,94772.4516544999,MTurkers
1473878,1,0,621,1.17,1.17,524,7,125109.980226249,MTurkers
1473878,1,99.8,562,1.17,1.17,621,8,115947.13242801,MTurkers
1473878,1,36.1,636,1.17,1.17,562,9,129118.97495029,MTurkers
1473878,1,77.9,583,1.17,1.17,636,10,124564.434871085,MTurkers
1419513,1,8.2,600,1.37,1.37,600,1,120839.25348,MTurkers
1419513,1,74.4,600,1.37,1.37,600,2,136256.926954364,MTurkers
1419513,1,18.6,598,1.37,1.37,600,3,168588.097612444,MTurkers
1419513,1,101.6,602,1.37,1.37,598,4,158490.578840551,MTurkers
1419513,1,3.7,599,1.37,1.37,602,5,201711.461789995,MTurkers
1419513,1,54.8,603,1.37,1.37,599,6,196452.004809392,MTurkers
1419513,1,0,599,1.37,1.37,603,7,240724.922054354,MTurkers
1419513,1,96.7,595,1.37,1.37,599,8,234807.366760818,MTurkers
1419513,1,15.9,593,1.37,1.37,595,9,265007.795320714,MTurkers
1419513,1,37.9,591,1.37,1.37,593,10,287086.821780215,MTurkers
2037925,0,0,600,1.17,0,600,1,134377.34,MTurkers
2037925,0,0,600,1.17,0,600,2,131465.676821021,MTurkers
2037925,0,56.7,600,1.17,0,600,3,21408.9606620719,MTurkers
2037925,0,94.1,586,1.17,0,600,4,-1118.97198721901,MTurkers
2037925,0,0,543,1.17,0,586,5,28428.4244576393,MTurkers
2037925,0,36.9,543,1.17,0,543,6,22221.0994165364,MTurkers
2037925,0,0,513,1.17,0,543,7,56096.5031265236,MTurkers
2037925,0,71.4,510,1.17,0,513,8,38003.1331837634,MTurkers
2037925,0,16.3,492,1.17,0,510,9,56957.4206519664,MTurkers
2037925,0,19.9,495,1.17,0,492,10,71602.0601803289,MTurkers
1089647,1,0,600,1.17,1.17,600,1,130498.13348,MTurkers
1089647,1,89.4,600,1.17,1.17,600,2,135957.106538364,MTurkers
1089647,1,25.9,600,1.17,1.17,600,3,162704.13357263,MTurkers
1089647,1,102.7,600,1.17,1.17,600,4,161363.954834171,MTurkers
1089647,1,0,600,1.17,1.17,600,5,206478.218672196,MTurkers
1089647,1,60.8,600,1.17,1.17,600,6,194652.601452653,MTurkers
1089647,1,0,598,1.17,1.17,600,7,238740.319162479,MTurkers
1089647,1,99.5,599,1.17,1.17,598,8,230017.551989752,MTurkers
1089647,1,39.7,597,1.17,1.17,599,9,249852.869903,MTurkers
1089647,1,0,104,1.17,1.17,597,10,661313.902420673,MTurkers
1901556,1,5,384,1.17,1.17,600,1,280677.25348,MTurkers
1901556,1,5.8,274,1.17,1.17,384,2,412585.890354364,MTurkers
1901556,1,2.8,50,1.17,1.17,274,3,463597.724673519,MTurkers
1901556,1,2.9,30,1.17,1.17,50,4,457582.23610982,MTurkers
1901556,1,0,0,1.17,1.17,30,5,435449.332288387,MTurkers
1901556,1,0,0,1.17,1.17,0,6,408599.324265879,MTurkers
1901556,1,0,0,1.17,1.17,0,7,377575.074568199,MTurkers
1901556,1,0,0,1.17,1.17,0,8,360470.579505888,MTurkers
1901556,1,0,0,1.17,1.17,0,9,329797.53626294,MTurkers
1901556,1,0,0,1.17,1.17,0,10,298134.970836758,MTurkers
2051079,0,0,566,0,0,600,1,141525.46,MTurkers
2051079,0,44.9,529,0,0,566,2,174544.197879245,MTurkers
2051079,0,35.9,392,0,0,529,3,276619.083866503,MTurkers
2051079,0,44.8,398,0,0,392,4,206080.038059828,MTurkers
2051079,0,0,271,0,0,398,5,226724.52336528,MTurkers
2051079,0,2.6,383,0,0,271,6,164470.749533544,MTurkers
2051079,0,0,285,0,0,383,7,198567.376242545,MTurkers
2051079,0,0,279,0,0,285,8,309238.637247664,MTurkers
2051079,0,0,142,0,0,279,9,352485.402505259,MTurkers
2051079,0,0,14,0,0,142,10,424929.93181119,MTurkers
1317448,1,1.9,600,1.17,1.17,600,1,129194.73348,MTurkers
1317448,1,80.7,600,1.17,1.17,600,2,140577.199918364,MTurkers
1317448,1,50.4,600,1.17,1.17,600,3,150675.696155564,MTurkers
1317448,1,100.9,603,1.17,1.17,600,4,150137.1620137,MTurkers
1317448,1,1.5,599,1.17,1.17,603,5,196467.99071046,MTurkers
1317448,1,45,601,1.17,1.17,599,6,196612.722671829,MTurkers
1317448,1,1,598,1.17,1.17,601,7,238586.192539472,MTurkers
1317448,1,90.1,600,1.17,1.17,598,8,236306.538823576,MTurkers
1317448,1,43.3,600,1.17,1.17,600,9,254121.208985225,MTurkers
1317448,1,40.8,602,1.17,1.17,600,10,281239.365533418,MTurkers
1805561,1,0,600,1.37,1.37,600,1,130498.13348,MTurkers
1805561,1,76.7,600,1.37,1.37,600,2,144669.306538364,MTurkers
1805561,1,34.9,600,1.37,1.37,600,3,165541.16203263,MTurkers
1805561,1,95.1,600,1.37,1.37,600,4,175274.293370349,MTurkers
1805561,1,6.1,600,1.37,1.37,600,5,220342.430166501,MTurkers
1805561,1,17,590,1.37,1.37,600,6,249411.475401212,MTurkers
1805561,1,1.1,591,1.37,1.37,590,7,292852.942487474,MTurkers
1805561,1,89.3,581,1.37,1.37,591,8,290767.658294794,MTurkers
1805561,1,34.2,103,1.37,1.37,581,9,668199.344854305,MTurkers
1805561,1,0,115,1.37,1.37,103,10,725312.101462808,MTurkers
2154615,0,0,600,1.37,0,600,1,134377.34,MTurkers
2154615,0,99,600,1.37,0,600,2,128497.542762,MTurkers
2154615,0,61.5,600,1.37,0,600,3,132006.348478737,MTurkers
2154615,0,19.8,573,1.37,0,600,4,131855.691653149,MTurkers
2154615,0,0,579,1.37,0,573,5,98877.2231514381,MTurkers
2154615,0,53.4,488,1.37,0,579,6,149486.091905532,MTurkers
2154615,0,0,458,1.37,0,488,7,189242.744857892,MTurkers
2154615,0,61.4,350,1.37,0,458,8,184661.731006518,MTurkers
2154615,0,0,339,1.37,0,350,9,225542.588380041,MTurkers
2154615,0,0,181,1.37,0,339,10,321086.699161477,MTurkers
1077252,1,0,703,1.17,1.17,600,1,-49394.82,MTurkers
1077252,1,105.6,737,1.17,1.17,703,2,-179201.677367831,MTurkers
1077252,1,0,682,1.17,1.17,737,3,-73488.8443609485,MTurkers
1077252,1,90.6,835,1.17,1.17,682,4,-195710.389755155,MTurkers
1077252,1,30.8,641,1.17,1.17,835,5,-78793.430806142,MTurkers
1077252,1,44.5,756,1.17,1.17,641,6,-29478.3256027927,MTurkers
1077252,1,0,559,1.17,1.17,756,7,8465.73243709737,MTurkers
1077252,1,60.2,620,1.17,1.17,559,8,19380.5869396898,MTurkers
1077252,1,26.2,0,1.17,1.17,620,9,422523.996951721,MTurkers
1077252,1,0,50,1.17,1.17,0,10,394041.949127165,MTurkers
1040720,1,0,625,1.17,1.17,600,1,101514.63348,MTurkers
1040720,1,85.6,628,1.17,1.17,625,2,92492.712488364,MTurkers
1040720,1,25.1,645,1.17,1.17,628,3,115438.546006053,MTurkers
1040720,1,152.4,578,1.17,1.17,645,4,120084.897614061,MTurkers
1040720,1,0,622,1.17,1.17,578,5,165056.376770597,MTurkers
1040720,1,14.3,569,1.17,1.17,622,6,203512.656563934,MTurkers
1040720,1,0,589,1.17,1.17,569,7,252857.194164077,MTurkers
1040720,1,79.6,540,1.17,1.17,589,8,247664.475803905,MTurkers
1040720,1,0,563,1.17,1.17,540,9,286688.823203978,MTurkers
1040720,1,2.7,98,1.17,1.17,563,10,672110.528919875,MTurkers
2083870,0,0,600,0.852,0,600,1,139563.5,MTurkers
2083870,0,49.8,597,0.852,0,600,2,140724.748639947,MTurkers
2083870,0,15.5,589,0.852,0,597,3,139137.873236863,MTurkers
2083870,0,58.6,584,0.852,0,589,4,105502.338122263,MTurkers
2083870,0,0,564,0.852,0,584,5,110223.589405594,MTurkers
2083870,0,16.3,564,0.852,0,564,6,137979.958522206,MTurkers
2083870,0,0,530,0.852,0,564,7,184256.831099518,MTurkers
2083870,0,18,365,0.852,0,530,8,301182.902906514,MTurkers
2083870,0,4.4,74,0.852,0,365,9,519199.976476207,MTurkers
2083870,0,0,0,0.852,0,74,10,551071.535669341,MTurkers
2382587,0,0,600,1.17,0,600,1,204678.62,MTurkers
2382587,0,91.2,600,1.17,0,600,2,261879.996666,MTurkers
2382587,0,41.5,528,1.17,0,600,3,303543.520551644,MTurkers
2382587,0,64.8,515,1.17,0,528,4,202700.196685793,MTurkers
2382587,0,0,483,1.17,0,515,5,85175.206520083,MTurkers
2382587,0,16,586,1.17,0,483,6,6293.96684608707,MTurkers
2382587,0,0,600,1.17,0,586,7,89824.5499089079,MTurkers
2382587,0,90.2,600,1.17,0,600,8,128323.711970783,MTurkers
2382587,0,17.8,628,1.17,0,600,9,213378.235291381,MTurkers
2382587,0,17.1,105,1.17,0,628,10,637250.028761876,MTurkers
2042445,0,0,600,0.852,0,600,1,134377.34,MTurkers
2042445,0,89.1,613,0.852,0,600,2,106964.002762,MTurkers
2042445,0,25,625,0.852,0,613,3,109754.85111604,MTurkers
2042445,0,31,645,0.852,0,625,4,74186.653169961,MTurkers
2042445,0,5,676,0.852,0,645,5,2708.59299453549,MTurkers
2042445,0,15,683,0.852,0,676,6,-6507.93562201542,MTurkers
2042445,0,0,643,0.852,0,683,7,14829.8221861494,MTurkers
2042445,0,0,631,0.852,0,643,8,6797.70896595127,MTurkers
2042445,0,10.1,603,0.852,0,631,9,-83462.4055857511,MTurkers
2042445,0,0,587,0.852,0,603,10,-57487.8877705803,MTurkers
1429445,1,0,600,0.852,0.852,600,1,130498.13348,MTurkers
1429445,1,50.1,593,0.852,0.852,600,2,153300.334861644,MTurkers
1429445,1,5,587,0.852,0.852,593,3,174931.191220768,MTurkers
1429445,1,50.1,555,0.852,0.852,587,4,186795.558697501,MTurkers
1429445,1,0,537,0.852,0.852,555,5,196340.702771358,MTurkers
1429445,1,5,516,0.852,0.852,537,6,175866.768756415,MTurkers
1429445,1,0,514,0.852,0.852,516,7,207106.19240476,MTurkers
1429445,1,20,567,0.852,0.852,514,8,225183.684452947,MTurkers
1429445,1,0,555,0.852,0.852,567,9,254786.480709683,MTurkers
1429445,1,2.4,493,0.852,0.852,555,10,375655.636078025,MTurkers
2518695,0,0,581,1.37,0,600,1,159286,MTurkers
2518695,0,55.5,594,1.37,0,581,2,149804.067712901,MTurkers
2518695,0,20.7,556,1.37,0,594,3,170792.277747608,MTurkers
2518695,0,63.4,593,1.37,0,556,4,141740.472826458,MTurkers
2518695,0,0,567,1.37,0,593,5,150409.397063521,MTurkers
2518695,0,21.3,591,1.37,0,567,6,172848.779382799,MTurkers
2518695,0,0.1,566,1.37,0,591,7,234021.072515629,MTurkers
2518695,0,61.5,565,1.37,0,566,8,237211.695302915,MTurkers
2518695,0,19.6,529,1.37,0,565,9,266675.796451805,MTurkers
2518695,0,28.7,534,1.37,0,529,10,300374.716270102,MTurkers
1113150,1,7.3,600,NA,NA,600,1,125490.33348,MTurkers
1113150,1,5,600,NA,NA,600,2,143078.111280735,MTurkers
1113150,1,6.3,600,NA,NA,600,3,126726.813347417,MTurkers
1113150,1,15.8,588,NA,NA,600,4,114979.65919477,MTurkers
1113150,1,3.8,563,NA,NA,588,5,96675.7898252551,MTurkers
1113150,1,11.6,493,NA,NA,563,6,137510.655754524,MTurkers
1113150,1,8.7,465,NA,NA,493,7,156074.304726904,MTurkers
1113150,1,5.7,422,NA,NA,465,8,177812.255778996,MTurkers
1113150,1,4.9,386,NA,NA,422,9,199732.832032216,MTurkers
1113150,1,3.9,365,NA,NA,386,10,213961.447250921,MTurkers
2417037,0,2,600,0.852,0,600,1,133005.34,MTurkers
2417037,0,70.9,607,0.852,0,600,2,126138.663162,MTurkers
2417037,0,41,581,0.852,0,607,3,142552.539308457,MTurkers
2417037,0,65.9,496,0.852,0,581,4,150704.745909493,MTurkers
2417037,0,21.6,514,0.852,0,496,5,155729.858694188,MTurkers
2417037,0,32.2,524,0.852,0,514,6,156571.232847399,MTurkers
2417037,0,0,528,0.852,0,524,7,189409.066134065,MTurkers
2417037,0,75.1,532,0.852,0,528,8,165406.237102463,MTurkers
2417037,0,21.6,545,0.852,0,532,9,167128.311035078,MTurkers
2417037,0,27.7,299,0.852,0,545,10,382344.632103581,MTurkers
2000101,0,0,600,0.852,0,600,1,134377.34,MTurkers
2000101,0,70.7,600,0.852,0,600,2,131776.622762,MTurkers
2000101,0,47.9,600,0.852,0,600,3,144727.500922737,MTurkers
2000101,0,81.1,600,0.852,0,600,4,128867.961588463,MTurkers
2000101,0,1.4,600,0.852,0,600,5,158256.447666309,MTurkers
2000101,0,18.3,611,0.852,0,600,6,171024.843821263,MTurkers
2000101,0,0,496,0.852,0,611,7,303931.335964332,MTurkers
2000101,0,50.5,326,0.852,0,496,8,440971.200787909,MTurkers
2000101,0,0,213,0.852,0,326,9,526809.392974934,MTurkers
2000101,0,0,0,0.852,0,213,10,662617.135153974,MTurkers
1745057,1,0,703,1.37,1.37,600,1,-49394.82,MTurkers
1745057,1,0,802,1.37,1.37,703,2,-161264.515964473,MTurkers
1745057,1,0,690,1.37,1.37,802,3,-27759.3623210642,MTurkers
1745057,1,0,879,1.37,1.37,690,4,-271735.834621995,MTurkers
1745057,1,0,658,1.37,1.37,879,5,-312350.329696229,MTurkers
1745057,1,0,717,1.37,1.37,658,6,-269084.559743856,MTurkers
1745057,1,0,584,1.37,1.37,717,7,-352115.909967135,MTurkers
1745057,1,0,424,1.37,1.37,584,8,-315380.681892523,MTurkers
1745057,1,0,232,1.37,1.37,424,9,-267604.523401437,MTurkers
1745057,1,0,156,1.37,1.37,232,10,-373949.969571509,MTurkers
1007490,1,1.5,617,0.28,0.28,600,1,105150.43348,MTurkers
1007490,1,50.7,591,0.28,0.28,617,2,141289.349117063,MTurkers
1007490,1,9.2,623,0.28,0.28,591,3,160744.214148686,MTurkers
1007490,1,64.9,604,0.28,0.28,623,4,129156.785033381,MTurkers
1007490,1,2.8,632,0.28,0.28,604,5,121110.298477156,MTurkers
1007490,1,37.3,586,0.28,0.28,632,6,160173.261594923,MTurkers
1007490,1,8.7,572,0.28,0.28,586,7,229214.937947628,MTurkers
1007490,1,63.1,500,0.28,0.28,572,8,272061.350199232,MTurkers
1007490,1,18.5,512,0.28,0.28,500,9,263731.010391066,MTurkers
1007490,1,7.7,394,0.28,0.28,512,10,314303.843127479,MTurkers
2669458,0,55.1,485,1.37,0,600,1,185532.36,MTurkers
2669458,0,79.6,461,1.37,0,485,2,190558.419948,MTurkers
2669458,0,49.4,237,1.37,0,461,3,261475.673752216,MTurkers
2669458,0,32.1,214,1.37,0,237,4,279334.849361917,MTurkers
2669458,0,23.6,19,1.37,0,214,5,288394.674695031,MTurkers
2669458,0,1.9,34,1.37,0,19,6,258546.632037071,MTurkers
2669458,0,6.5,0,1.37,0,34,7,226309.661515942,MTurkers
2669458,0,0,16,1.37,0,0,8,192912.082905939,MTurkers
2669458,0,2.2,0,1.37,0,16,9,160049.667349613,MTurkers
2669458,0,0,14,1.37,0,0,10,124379.370939704,MTurkers
2308306,0,8.1,600,1.37,0,600,1,128820.74,MTurkers
2308306,0,65.8,600,1.37,0,600,2,127196.284764702,MTurkers
2308306,0,33.7,600,1.37,0,600,3,148002.537332131,MTurkers
2308306,0,55.7,600,1.37,0,600,4,131623.415818426,MTurkers
2308306,0,8.9,599,1.37,0,600,5,144715.965541658,MTurkers
2308306,0,31.4,593,1.37,0,599,6,164010.263159736,MTurkers
2308306,0,0,580,1.37,0,593,7,210439.095186115,MTurkers
2308306,0,58.5,577,1.37,0,580,8,215276.736150999,MTurkers
2308306,0,28.5,569,1.37,0,577,9,241313.068200978,MTurkers
2308306,0,31,570,1.37,0,569,10,265224.046440272,MTurkers
2228652,0,3.5,600,NA,NA,600,1,131976.34,MTurkers
2228652,0,51.4,600,NA,NA,600,2,128423.897741801,MTurkers
2228652,0,17.6,599,NA,NA,600,3,140318.712721085,MTurkers
2228652,0,54.7,599,NA,NA,599,4,111924.472713987,MTurkers
2228652,0,2.1,600,NA,NA,599,5,111932.468126624,MTurkers
2228652,0,34.1,601,NA,NA,600,6,119263.491783367,MTurkers
2228652,0,0,601,NA,NA,601,7,164877.809551537,MTurkers
2228652,0,62,601,NA,NA,601,8,169524.698419155,MTurkers
2228652,0,20.6,601,NA,NA,601,9,202731.375574932,MTurkers
2228652,0,28.4,601,NA,NA,601,10,231726.241757152,MTurkers
2599126,0,5.2,600,1.37,0,600,1,130810.14,MTurkers
2599126,0,130,600,1.37,0,600,2,67540.647,MTurkers
2599126,0,50.2,600,1.37,0,600,3,76710.4311921,MTurkers
2599126,0,100.4,600,1.37,0,600,4,51757.538981989,MTurkers
2599126,0,5.2,600,1.37,0,600,5,91255.9625690713,MTurkers
2599126,0,40.1,600,1.37,0,600,6,108167.78208519,MTurkers
2599126,0,0,600,1.37,0,600,7,153168.277010712,MTurkers
2599126,0,94.5,600,1.37,0,600,8,134885.28891218,MTurkers
2599126,0,20.2,600,1.37,0,600,9,166944.994321868,MTurkers
2599126,0,20.2,533,1.37,0,600,10,254154.287627108,MTurkers
1706365,1,0,600,0.852,0.852,600,1,130498.13348,MTurkers
1706365,1,75.4,600,0.852,0.852,600,2,145561.106538364,MTurkers
1706365,1,30.3,600,0.852,0.852,600,3,169619.15077263,MTurkers
1706365,1,98.8,605,0.852,0.852,600,4,168276.057124131,MTurkers
1706365,1,0,598,0.852,0.852,605,5,214885.790661348,MTurkers
1706365,1,49.8,607,0.852,0.852,598,6,216732.413161032,MTurkers
1706365,1,0,599,0.852,0.852,607,7,261481.428412456,MTurkers
1706365,1,101.8,600,0.852,0.852,599,8,252777.221287003,MTurkers
1706365,1,30,600,0.852,0.852,600,9,270450.255857147,MTurkers
1706365,1,10.2,601,0.852,0.852,600,10,312205.218713047,MTurkers
1063543,1,0,600,0.852,0.852,600,1,130498.13348,MTurkers
1063543,1,75.3,600,0.852,0.852,600,2,145629.706538364,MTurkers
1063543,1,39,600,0.852,0.852,600,3,163721.90375263,MTurkers
1063543,1,95.8,600,0.852,0.852,600,4,167150.034531345,MTurkers
1063543,1,9.9,600,0.852,0.852,600,5,210161.141678416,MTurkers
1063543,1,45.1,600,0.852,0.852,600,6,223638.048717986,MTurkers
1063543,1,0,600,0.852,0.852,600,7,268719.967269013,MTurkers
1063543,1,103.6,600,0.852,0.852,600,8,259262.48202634,MTurkers
1063543,1,42,600,0.852,0.852,600,9,278756.341039843,MTurkers
1063543,1,45.1,103,0.852,0.852,600,10,662719.18261751,MTurkers
2708289,0,11.2,600,NA,NA,600,1,126694.14,MTurkers
2708289,0,59.6,600,NA,NA,600,2,138680.510392597,MTurkers
2708289,0,32.9,600,NA,NA,600,3,151785.871899063,MTurkers
2708289,0,64.2,484,NA,NA,600,4,189163.712162882,MTurkers
2708289,0,0,514,NA,NA,484,5,202258.207490069,MTurkers
2708289,0,24.4,397,NA,NA,514,6,235153.904006978,MTurkers
2708289,0,0,468,NA,NA,397,7,247685.542914417,MTurkers
2708289,0,13.6,343,NA,NA,468,8,311699.137036382,MTurkers
2708289,0,5.9,422,NA,NA,343,9,297529.77743673,MTurkers
2708289,0,8.2,240,NA,NA,422,10,368953.688802809,MTurkers
1004350,1,4.8,600,0.852,0.852,600,1,119714.21348,MTurkers
1004350,1,100.6,601,0.852,0.852,600,2,102707.238082364,MTurkers
1004350,1,15.4,605,0.852,0.852,601,3,121558.571472504,MTurkers
1004350,1,35.5,627,0.852,0.852,605,4,100876.326911273,MTurkers
1004350,1,2.1,645,0.852,0.852,627,5,107308.310653532,MTurkers
1004350,1,36.8,612,0.852,0.852,645,6,132781.545588949,MTurkers
1004350,1,1.8,548,0.852,0.852,612,7,179480.486082649,MTurkers
1004350,1,45.5,568,0.852,0.852,548,8,199383.803102094,MTurkers
1004350,1,9.5,555,0.852,0.852,568,9,233918.943428496,MTurkers
1004350,1,11.6,569,0.852,0.852,555,10,266943.482268093,MTurkers
1281539,1,0,600,0.852,0.852,600,1,130498.13348,MTurkers
1281539,1,75.4,600,0.852,0.852,600,2,145561.106538364,MTurkers
1281539,1,40.6,600,0.852,0.852,600,3,162553.35077263,MTurkers
1281539,1,95.5,600,0.852,0.852,600,4,166093.135782294,MTurkers
1281539,1,0,600,0.852,0.852,600,5,208280.518555207,MTurkers
1281539,1,36.3,600,0.852,0.852,600,6,220238.600221651,MTurkers
1281539,1,0,600,0.852,0.852,600,7,265203.917689254,MTurkers
1281539,1,85.2,600,0.852,0.852,600,8,268248.231945995,MTurkers
1281539,1,39.8,600,0.852,0.852,600,9,289559.502181743,MTurkers
1281539,1,49.7,103,0.852,0.852,600,10,670737.29218657606,MTurkers
2336893,0,93.2,600,-0.32,-0,600,1,52002.46,MTurkers
2336893,0,56.2,510,-0.32,-0,600,2,73080.2466790468,MTurkers
2336893,0,37.2,569,-0.32,-0,510,3,37925.4991401381,MTurkers
2336893,0,34.8,472,-0.32,-0,569,4,55266.4071156828,MTurkers
2336893,0,18,515,-0.32,-0,472,5,77241.2648797508,MTurkers
2336893,0,36.1,343,-0.32,-0,515,6,149862.640265126,MTurkers
2336893,0,27.9,322,-0.32,-0,343,7,170376.18882622,MTurkers
2336893,0,15.2,129,-0.32,-0,322,8,206479.552102959,MTurkers
2336893,0,7.7,127,-0.32,-0,129,9,206893.880740091,MTurkers
2336893,0,10.4,12,-0.32,-0,127,10,190385.080849476,MTurkers
2890271,0,50.4,498,0.545,0,600,1,175990.1,MTurkers
2890271,0,44.5,449,0.545,0,498,2,224105.80043,MTurkers
2890271,0,41.8,298,0.545,0,449,3,275751.509384749,MTurkers
2890271,0,41.5,231,0.545,0,298,4,298531.906156646,MTurkers
2890271,0,32.5,65,0.545,0,231,5,318348.110537819,MTurkers
2890271,0,10.3,49,0.545,0,65,6,286467.910729266,MTurkers
2890271,0,8.1,0,0.545,0,49,7,266939.82006728,MTurkers
2890271,0,0,4,0.545,0,0,8,234935.855895588,MTurkers
2890271,0,0,0,0.545,0,4,9,204523.275752806,MTurkers
2890271,0,0,3,0.545,0,0,10,170378.424111127,MTurkers
2782324,0,55.3,618,1.17,0,600,1,59438.7,MTurkers
2782324,0,77.7,533,1.17,0,618,2,92271.98741,MTurkers
2782324,0,35.3,432,1.17,0,533,3,182709.836578163,MTurkers
2782324,0,39.1,426,1.17,0,432,4,181821.803972794,MTurkers
2782324,0,21,426,1.17,0,426,5,168788.551849061,MTurkers
2782324,0,4.8,410,1.17,0,426,6,182123.999177484,MTurkers
2782324,0,0,425,1.17,0,410,7,203558.892349271,MTurkers
2782324,0,38.6,417,1.17,0,425,8,201039.862356851,MTurkers
2782324,0,0.1,418,1.17,0,417,9,221305.669635691,MTurkers
